SoilCode,SoilCode_1,Horizon_Th,Min_Depth_,Max_Depth_,Sand_Perce,Silt_Perce,Clay_Perce,EC_dcpermi,Organic_Ca,Excha_Calc,Excha_Magn,Excha_Sodi,Excha_Pota,Cation_Exc,Base_Satur,Excha_So_1,Texture,pH,SoilCode_2,Groups,Sub_Groups,Family_Tex,Family_Min,Family_Tem,Orders,Sub_Orders,Sub_Soil_C,Surface_Te,Sub_Soil_G,Effervesce,Horizon,Soil_Depth,SoilCode_3,Soil_Serie,Shape_Leng,Shape_Area,area_km2
353,353,40.0,80.0,120.0,60.95,7.0,29.75,0.17,0.24,10.08,7.92,0.18,0.17,20.56,89.25,0.88,Sandy Clay Loam,6.71,353,Haplustepts,Typic Haplustepts,Coarse Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR4/4,4/3,3/4,7.5YR4/6",Sandy Loam,30,,Ap-Bw-Cr,100-150(120),353,Kabini,3279673.20277,500906748.194,63.62072818966063
525,525,12.0,18.0,30.0,56.95,3.75,39.0,0.17,0.47,15.2,2.2,0.2,0.2,19.2,92.71,1.32,Sandy Clay,5.95,525,Paleustalfs,Rhodic Paleustalfs,Clayey Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4, 3/6",Loamy Sand,10-60,,A-Bt-cr,75-100(90),525,Modur,2556548.32992,630522658.652,2.805012082744669
525,525,18.0,0.0,18.0,0.0,3.25,10.0,0.23,0.3,10.0,3.25,0.2,0.21,18.15,75.26,1.16,Loamy Sand,6.15,525,Paleustalfs,Rhodic Paleustalfs,Clayey Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4, 3/6",Loamy Sand,10-60,,A-Bt-cr,75-100(90),525,Modur,2556548.32992,630522658.652,2.805012082744669
525,525,30.0,30.0,60.0,49.64,6.75,43.0,0.17,0.23,9.25,4.75,0.2,0.2,17.49,82.33,1.14,Sandy Clay,5.92,525,Paleustalfs,Rhodic Paleustalfs,Clayey Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4, 3/6",Loamy Sand,10-60,,A-Bt-cr,75-100(90),525,Modur,2556548.32992,630522658.652,2.805012082744669
525,525,30.0,60.0,90.0,51.07,8.75,48.5,0.15,0.35,8.3,2.0,0.2,0.39,15.18,71.74,2.57,Sandy Clay,6.09,525,Paleustalfs,Rhodic Paleustalfs,Clayey Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4, 3/6",Loamy Sand,10-60,,A-Bt-cr,75-100(90),525,Modur,2556548.32992,630522658.652,2.805012082744669
565,565,14.0,0.0,14.0,82.0,11.0,7.0,1.1,0.32,3.3,2.3,0.2,0.0,50.5,105.0,4.0,Loamy Sand,8.2,565,Paleustalfs,Typic Paleustalfs,Clayey Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,"5YR4/4,  4/6 2.5YR 4/4, 7.5YR4/6",Loamy Sand,25-50,,A1-Bt1-Bt2,75-100(88),565,Nandipura,5734417.58832,1763191143.89,0.010426151265944976
565,565,21.0,67.0,88.0,71.0,6.0,23.0,0.4,0.27,8.2,5.6,1.5,0.1,12.5,107.0,12.0,Sandy Clay Loam,8.0,565,Paleustalfs,Typic Paleustalfs,Clayey Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,"5YR4/4,  4/6 2.5YR 4/4, 7.5YR4/6",Loamy Sand,25-50,,A1-Bt1-Bt2,75-100(88),565,Nandipura,5734417.58832,1763191143.89,0.010426151265944976
565,565,24.0,14.0,38.0,58.0,6.0,36.0,0.7,0.59,9.7,4.8,2.4,0.1,16.9,100.0,14.0,Sandy Clay,8.3,565,Paleustalfs,Typic Paleustalfs,Clayey Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,"5YR4/4,  4/6 2.5YR 4/4, 7.5YR4/6",Loamy Sand,25-50,,A1-Bt1-Bt2,75-100(88),565,Nandipura,5734417.58832,1763191143.89,0.010426151265944976
565,565,29.0,38.0,67.0,57.0,6.0,37.0,0.5,0.41,9.9,3.8,2.2,0.1,16.3,98.0,13.0,Sandy Clay,8.1,565,Paleustalfs,Typic Paleustalfs,Clayey Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,"5YR4/4,  4/6 2.5YR 4/4, 7.5YR4/6",Loamy Sand,25-50,,A1-Bt1-Bt2,75-100(88),565,Nandipura,5734417.58832,1763191143.89,0.010426151265944976
53,53,14.0,0.0,14.0,71.5,13.5,15.0,0.09,0.51,6.75,2.75,0.3,1.4,12.2,91.8,2.46,Loamy Sand,7.4,53,Rhodustalfs,Typic Rhodustalfs,Loamy Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/6 3/4,Gravelly Loamy Sand,65,,A-Bt-Cr,75-100 (98),53,Ballaryhatti,1643452.94585,397200012.538,231.20967104016094
53,53,16.0,14.0,30.0,65.0,10.0,25.0,0.12,0.3,17.0,3.5,1.32,0.67,23.3,96.52,5.67,Sandy Clay Loam,7.1,53,Rhodustalfs,Typic Rhodustalfs,Loamy Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/6 3/4,Gravelly Loamy Sand,65,,A-Bt-Cr,75-100 (98),53,Ballaryhatti,1643452.94585,397200012.538,231.20967104016094
53,53,19.0,79.0,98.0,61.5,13.5,25.0,0.08,0.1,17.0,3.0,0.48,1.12,26.5,81.51,1.81,Sandy Clay Loam,6.6,53,Rhodustalfs,Typic Rhodustalfs,Loamy Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/6 3/4,Gravelly Loamy Sand,65,,A-Bt-Cr,75-100 (98),53,Ballaryhatti,1643452.94585,397200012.538,231.20967104016094
53,53,21.0,30.0,51.0,65.0,5.0,30.0,0.09,0.2,17.75,3.5,0.46,0.74,23.5,95.53,1.96,Sandy Clay Loam,7.1,53,Rhodustalfs,Typic Rhodustalfs,Loamy Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/6 3/4,Gravelly Loamy Sand,65,,A-Bt-Cr,75-100 (98),53,Ballaryhatti,1643452.94585,397200012.538,231.20967104016094
53,53,28.0,51.0,79.0,57.5,10.0,32.5,0.16,0.2,18.75,3.25,0.35,1.55,28.5,83.86,1.23,Sandy Clay Loam,6.3,53,Rhodustalfs,Typic Rhodustalfs,Loamy Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/6 3/4,Gravelly Loamy Sand,65,,A-Bt-Cr,75-100 (98),53,Ballaryhatti,1643452.94585,397200012.538,231.20967104016094
226,226,10.0,0.0,10.0,71.0,17.0,12.0,0.5,0.5,3.5,2.5,0.34,0.4,9.6,70.0,4.0,Sandy Loam,5.1,226,Haplustepts,Typic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"2.5YR3/6, 5YR 3/4",Sandy Loam,30,,A-Bw-R,100-150(145),226,Gollenahalli,373029.731389,74189515.0765,10.35898179096872
226,226,19.0,10.0,29.0,60.0,18.0,22.0,0.37,0.57,6.2,3.7,0.32,0.2,16.0,65.0,2.0,Sandy Clay Loam,5.6,226,Haplustepts,Typic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"2.5YR3/6, 5YR 3/4",Sandy Loam,30,,A-Bw-R,100-150(145),226,Gollenahalli,373029.731389,74189515.0765,10.35898179096872
226,226,20.0,125.0,145.0,58.0,16.0,26.0,0.5,0.23,9.7,2.7,0.44,0.1,14.0,93.0,3.0,Sandy Clay Loam,6.9,226,Haplustepts,Typic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"2.5YR3/6, 5YR 3/4",Sandy Loam,30,,A-Bw-R,100-150(145),226,Gollenahalli,373029.731389,74189515.0765,10.35898179096872
226,226,21.0,29.0,50.0,61.0,15.0,24.0,0.25,0.5,7.0,3.2,0.32,0.1,14.8,72.0,2.0,Sandy Clay Loam,6.0,226,Haplustepts,Typic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"2.5YR3/6, 5YR 3/4",Sandy Loam,30,,A-Bw-R,100-150(145),226,Gollenahalli,373029.731389,74189515.0765,10.35898179096872
226,226,28.0,50.0,78.0,56.0,18.0,26.0,0.25,0.47,8.0,3.0,0.38,0.1,12.6,72.0,3.0,Sandy Clay Loam,6.4,226,Haplustepts,Typic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"2.5YR3/6, 5YR 3/4",Sandy Loam,30,,A-Bw-R,100-150(145),226,Gollenahalli,373029.731389,74189515.0765,10.35898179096872
226,226,47.0,78.0,125.0,61.0,16.0,23.0,0.37,0.13,9.5,2.5,0.44,0.1,13.6,91.0,3.0,Sandy Clay Loam,6.7,226,Haplustepts,Typic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"2.5YR3/6, 5YR 3/4",Sandy Loam,30,,A-Bw-R,100-150(145),226,Gollenahalli,373029.731389,74189515.0765,10.35898179096872
114,114,28.0,0.0,28.0,78.0,10.0,12.0,0.01,0.28,4.0,2.7,0.2,0.1,8.0,87.5,2.5,Loamy Sand,5.5,114,Ustorthents,Lithic Ustorthents,Sandy Skeletal,Mixed,Isohyperthermic,Entisols,Orthents,2.5YR3/4,Gravelly Loamy Sand,40,,A-C-R,25-50(28),114,Bisalahalli,1697391.14153,326140923.669,15.009248345839303
634,634,10.0,0.0,10.0,65.7,16.3,18.0,1.74,0.42,7.0,4.0,0.76,0.1,13.6,87.21,5.59,Sandy Loam,7.0,634,Ustorthents,Lithic Ustorthents,Loamy,Mixed,Isohyperthermic,Entisols,Orthents,"5YR,7.5YR 3/4",Sandy Loam,20-30,,A-R,10-25(10),634,Sankihalli,5159960.87673,930040978.56,6.721588583346366
11,11,16.0,0.0,16.0,73.92,10.25,14.75,0.72,0.51,6.12,3.6,0.11,0.18,13.2,75.83,0.83,Sandy Loam,5.6,11,Rhodustalfs,Lithic Rhodustalfs,Fine Loamy,Mixed,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/4,Sandy Loam,20,,Ap-Bt-R,25-50(38),11,Alanahalli,42974.5431381,11117854.6828,11.117854682780928
11,11,22.0,16.0,38.0,58.82,5.25,34.25,0.21,0.45,8.64,4.32,0.12,0.14,15.6,84.74,0.77,Sandy Clay Loam,6.24,11,Rhodustalfs,Lithic Rhodustalfs,Fine Loamy,Mixed,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/4,Sandy Loam,20,,Ap-Bt-R,25-50(38),11,Alanahalli,42974.5431381,11117854.6828,11.117854682780928
243,243,13.0,0.0,13.0,45.36,18.35,35.0,0.05,1.23,5.5,4.75,0.28,0.66,21.44,52.19,1.31,Sandy Clay Loam,6.82,243,Haplustepts,Lithic Haplargids,Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"7.5YR2.5/3,3/3,10YR3/1,2/2,",Sandy Clay Loam,,,A-BW-Cr,25-50(32),243,Gumballi,304306.778912,87555717.0618,0.014502805033477457
243,243,19.0,13.0,32.0,46.16,10.25,41.5,0.06,0.45,17.0,3.75,0.35,0.71,23.04,94.66,1.52,Sandy Clay Loam,6.67,243,Haplustepts,Lithic Haplargids,Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"7.5YR2.5/3,3/3,10YR3/1,2/2,",Sandy Clay Loam,,,A-BW-Cr,25-50(32),243,Gumballi,304306.778912,87555717.0618,0.014502805033477457
325,325,18.0,0.0,18.0,74.5,3.25,22.25,1.11,0.57,9.72,6.48,0.17,0.14,17.1,96.55,0.99,Sandy Clay Loam,6.71,325,Rhodustalfs,Lithic Rhodustalfs,Clayey Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/3,3/2,3/6",Sand,20-80,,Ap-Bt-C,25-50(39),325,Indiranagar,4595.2337974,436168.73916,0.4361687391597452
325,325,21.0,18.0,39.0,58.25,5.0,36.75,1.0,0.33,13.68,2.52,0.15,0.82,18.3,93.83,0.82,Sand Clay,6.59,325,Rhodustalfs,Lithic Rhodustalfs,Clayey Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/3,3/2,3/6",Sand,20-80,,Ap-Bt-C,25-50(39),325,Indiranagar,4595.2337974,436168.73916,0.4361687391597452
54,54,11.0,0.0,11.0,74.06,7.5,17.95,0.12,0.45,9.12,4.25,0.43,0.52,16.8,83.01,0.0,Sandy Loam,6.6,54,Haplustalfs,Typic Haplustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"5YR4/4, 4/6, 2.5YR 3/4, 3/6, 4/6, 7.5YR 5/6, 4/4",Sandy Loam,,,Ap-Bt-Crk,50-75(67),54,Ballasamudra,4100853.43563,787997919.306,35.482360939903124
54,54,26.0,11.0,37.0,59.25,6.25,34.25,0.15,0.4,22.02,6.34,0.47,0.41,33.6,94.88,0.0,Sandy Clay Loam,6.0,54,Haplustalfs,Typic Haplustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"5YR4/4, 4/6, 2.5YR 3/4, 3/6, 4/6, 7.5YR 5/6, 4/4",Sandy Loam,,,Ap-Bt-Crk,50-75(67),54,Ballasamudra,4100853.43563,787997919.306,35.482360939903124
54,54,30.0,37.0,67.0,38.33,11.25,50.25,0.06,0.24,17.23,5.64,0.47,0.41,26.7,96.92,0.0,Clay,6.4,54,Haplustalfs,Typic Haplustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"5YR4/4, 4/6, 2.5YR 3/4, 3/6, 4/6, 7.5YR 5/6, 4/4",Sandy Loam,,,Ap-Bt-Crk,50-75(67),54,Ballasamudra,4100853.43563,787997919.306,35.482360939903124
757,757,19.0,0.0,19.0,77.71,4.25,17.5,0.2,0.96,4.5,3.0,0.27,0.18,10.88,73.07,2.48,Sandy Loam,6.64,757,Haplustalfs,Typic Haplustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"7.5YR3/4,5YR3/4",Sandy Loam,20-30,,A-Bt-Cr,50-75(72),757,Yeswantpur,404746.670225,74256686.4158,0.05105175834092872
757,757,21.0,19.0,40.0,60.66,3.75,35.51,0.12,0.66,9.25,6.0,0.29,0.56,25.92,62.11,1.12,Sandy Clay,6.66,757,Haplustalfs,Typic Haplustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"7.5YR3/4,5YR3/4",Sandy Loam,20-30,,A-Bt-Cr,50-75(72),757,Yeswantpur,404746.670225,74256686.4158,0.05105175834092872
757,757,32.0,40.0,72.0,55.61,8.0,35.25,0.12,0.36,8.75,5.0,0.31,0.7,24.32,60.69,1.27,Sandy Clay,6.68,757,Haplustalfs,Typic Haplustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"7.5YR3/4,5YR3/4",Sandy Loam,20-30,,A-Bt-Cr,50-75(72),757,Yeswantpur,404746.670225,74256686.4158,0.05105175834092872
12,12,20.0,0.0,20.0,74.84,4.25,20.0,0.31,0.64,9.88,4.92,0.21,0.18,13.23,114.81,1.59,Sandy Loam,7.51,12,Rhodustalfs,Typic Rhodustalfs,Clayey Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/4,Sandy Loam,60-70,,Ap-Bt-cr,100-150(110),12,Allianpura,383490.720338,99493855.4203,97.0959556128152
12,12,22.0,45.0,67.0,52.5,3.5,44.0,0.23,0.32,17.12,6.76,0.2,0.17,25.16,96.38,0.79,Sandy Clay,6.98,12,Rhodustalfs,Typic Rhodustalfs,Clayey Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/4,Sandy Loam,60-70,,Ap-Bt-cr,100-150(110),12,Allianpura,383490.720338,99493855.4203,97.0959556128152
12,12,25.0,20.0,45.0,42.92,16.0,40.5,0.39,0.4,15.56,6.68,0.19,0.45,24.5,93.39,0.78,Sandy Clay,6.91,12,Rhodustalfs,Typic Rhodustalfs,Clayey Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/4,Sandy Loam,60-70,,Ap-Bt-cr,100-150(110),12,Allianpura,383490.720338,99493855.4203,97.0959556128152
12,12,33.0,67.0,100.0,62.65,7.75,29.0,0.19,0.22,11.88,9.72,0.19,0.14,19.76,110.98,0.96,Sandy Clay Loam,6.94,12,Rhodustalfs,Typic Rhodustalfs,Clayey Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/4,Sandy Loam,60-70,,Ap-Bt-cr,100-150(110),12,Allianpura,383490.720338,99493855.4203,97.0959556128152
374,374,13.0,0.0,13.0,50.6,14.0,35.4,0.02,0.6,8.5,3.4,0.4,0.04,14.6,84.5,2.74,Sandy Clay Loam,6.04,374,Haplustalfs,Typic Haplustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"7.5YR4/4,4/6, 5YR3/4, 4/4, 2.5YR 3/6,3/4",Sandy Clay Loam,15,,A-Bt-Cr,100-150 (102),374,Kalkeri,6926977.54474,1709169430.92,43.723070121594276
374,374,21.0,81.0,102.0,34.0,24.0,42.0,0.02,0.44,13.3,4.5,0.52,0.06,22.6,81.3,2.3,Clay,6.82,374,Haplustalfs,Typic Haplustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"7.5YR4/4,4/6, 5YR3/4, 4/4, 2.5YR 3/6,3/4",Sandy Clay Loam,15,,A-Bt-Cr,100-150 (102),374,Kalkeri,6926977.54474,1709169430.92,43.723070121594276
374,374,27.0,54.0,81.0,35.4,18.2,46.4,0.02,0.56,10.7,3.7,0.46,0.06,19.8,75.3,2.32,Clay,6.06,374,Haplustalfs,Typic Haplustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"7.5YR4/4,4/6, 5YR3/4, 4/4, 2.5YR 3/6,3/4",Sandy Clay Loam,15,,A-Bt-Cr,100-150 (102),374,Kalkeri,6926977.54474,1709169430.92,43.723070121594276
374,374,41.0,13.0,54.0,40.0,13.8,46.2,0.02,0.68,9.0,3.8,0.42,0.04,18.6,71.2,2.26,Clay,6.05,374,Haplustalfs,Typic Haplustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"7.5YR4/4,4/6, 5YR3/4, 4/4, 2.5YR 3/6,3/4",Sandy Clay Loam,15,,A-Bt-Cr,100-150 (102),374,Kalkeri,6926977.54474,1709169430.92,43.723070121594276
375,375,9.0,0.0,9.0,63.75,10.5,25.75,0.13,0.88,14.6,6.0,1.08,0.17,19.2,113.8,5.63,Sandy Clay Loam,6.4,375,Haplustepts,Typic Haplustepts,Loamy Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"5YR3/4,3/2",Sandy Clay Loam,70,,Ap-Bw,100-150(100),375,Kalkunte,815998.613189,161370483.572,1.1639601611756476
375,375,21.0,9.0,30.0,65.5,6.0,28.5,0.11,0.59,16.0,7.0,1.13,0.12,38.4,63.15,2.94,Sandy Clay Loam,6.5,375,Haplustepts,Typic Haplustepts,Loamy Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"5YR3/4,3/2",Sandy Clay Loam,70,,Ap-Bw,100-150(100),375,Kalkunte,815998.613189,161370483.572,1.1639601611756476
375,375,30.0,70.0,100.0,61.25,9.25,29.5,0.2,0.73,23.6,12.8,1.91,0.12,28.5,134.84,6.7,Sandy Clay Loam,7.3,375,Haplustepts,Typic Haplustepts,Loamy Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"5YR3/4,3/2",Sandy Clay Loam,70,,Ap-Bw,100-150(100),375,Kalkunte,815998.613189,161370483.572,1.1639601611756476
375,375,40.0,30.0,70.0,61.75,9.75,28.5,0.19,0.43,21.4,14.0,1.19,0.1,40.2,91.27,2.96,Sandy Clay Loam,7.9,375,Haplustepts,Typic Haplustepts,Loamy Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"5YR3/4,3/2",Sandy Clay Loam,70,,Ap-Bw,100-150(100),375,Kalkunte,815998.613189,161370483.572,1.1639601611756476
683,683,12.0,0.0,12.0,64.65,7.25,27.5,0.19,0.51,24.84,4.32,0.25,0.18,31.05,95.3,0.81,Sandy Clay Loam,7.97,683,Haplustepts,Vertic Halaquepts,Fine,Montmorillonitic,Isohyperthermic,Inceptisols,Ustepts,"10YR3/1,2/1",Sandy Clay Loam,,Strong-Violent,Ap-Bw,75-100(95),683,Tagaduru,324578.71677,40844956.4524,32.48217217197392
683,683,25.0,40.0,65.0,31.65,13.5,51.5,0.32,0.49,35.28,8.28,0.24,0.25,45.95,95.87,0.52,Clay,7.88,683,Haplustepts,Vertic Halaquepts,Fine,Montmorillonitic,Isohyperthermic,Inceptisols,Ustepts,"10YR3/1,2/1",Sandy Clay Loam,,Strong-Violent,Ap-Bw,75-100(95),683,Tagaduru,324578.71677,40844956.4524,32.48217217197392
683,683,28.0,12.0,40.0,39.83,22.25,34.25,0.22,0.51,32.76,7.56,0.26,0.58,42.16,97.63,0.62,Clay Loam,8.03,683,Haplustepts,Vertic Halaquepts,Fine,Montmorillonitic,Isohyperthermic,Inceptisols,Ustepts,"10YR3/1,2/1",Sandy Clay Loam,,Strong-Violent,Ap-Bw,75-100(95),683,Tagaduru,324578.71677,40844956.4524,32.48217217197392
683,683,30.0,65.0,95.0,26.49,18.75,51.5,0.31,0.44,37.44,9.36,0.25,0.26,52.38,90.32,0.48,Clay,8.0,683,Haplustepts,Vertic Halaquepts,Fine,Montmorillonitic,Isohyperthermic,Inceptisols,Ustepts,"10YR3/1,2/1",Sandy Clay Loam,,Strong-Violent,Ap-Bw,75-100(95),683,Tagaduru,324578.71677,40844956.4524,32.48217217197392
218,218,16.0,84.0,100.0,32.0,19.8,47.3,0.26,0.27,31.8,0.3,0.19,10.13,36.55,98.0,0.82,Clay,8.4,218,Calciusterts,Typic Calciusterts,Fine,Montmorillonitic,Isohyperthermic,Vertisols,Usterts,"10YR3/1,2/2,2/1,6/1",Clay,10,Slight-Violent,Ap-Bssk-Bssk,100-150(100),218,Gattavadi,876785.391587,326147170.771,218.48824983975675
218,218,18.0,41.0,59.0,26.7,12.5,59.8,0.27,0.44,36.8,0.3,0.18,9.5,45.76,102.0,0.66,Clay,8.3,218,Calciusterts,Typic Calciusterts,Fine,Montmorillonitic,Isohyperthermic,Vertisols,Usterts,"10YR3/1,2/2,2/1,6/1",Clay,10,Slight-Violent,Ap-Bssk-Bssk,100-150(100),218,Gattavadi,876785.391587,326147170.771,218.48824983975675
218,218,19.0,0.0,19.0,32.5,9.0,57.8,0.34,0.69,23.5,0.2,0.4,10.8,36.3,96.3,0.55,Clay,8.26,218,Calciusterts,Typic Calciusterts,Fine,Montmorillonitic,Isohyperthermic,Vertisols,Usterts,"10YR3/1,2/2,2/1,6/1",Clay,10,Slight-Violent,Ap-Bssk-Bssk,100-150(100),218,Gattavadi,876785.391587,326147170.771,218.48824983975675
218,218,22.0,19.0,41.0,18.3,12.8,68.0,0.29,0.57,24.5,0.3,0.22,11.24,36.92,98.4,0.81,Clay,8.37,218,Calciusterts,Typic Calciusterts,Fine,Montmorillonitic,Isohyperthermic,Vertisols,Usterts,"10YR3/1,2/2,2/1,6/1",Clay,10,Slight-Violent,Ap-Bssk-Bssk,100-150(100),218,Gattavadi,876785.391587,326147170.771,218.48824983975675
218,218,25.0,59.0,84.0,35.3,11.3,52.4,0.27,0.27,31.8,0.3,0.19,16.84,49.14,100.1,0.61,Clay,8.4,218,Calciusterts,Typic Calciusterts,Fine,Montmorillonitic,Isohyperthermic,Vertisols,Usterts,"10YR3/1,2/2,2/1,6/1",Clay,10,Slight-Violent,Ap-Bssk-Bssk,100-150(100),218,Gattavadi,876785.391587,326147170.771,218.48824983975675
312,312,8.0,35.0,43.0,85.0,5.75,9.0,0.52,0.6,15.4,4.0,0.19,0.65,19.14,105.75,3.4,Loamy Sand,7.24,312,Ustifluvents,Typic Ustifluvents,Clayey Over Sandy,Mixed,Isohyperthermic,Entisols,Orthents,"10YR3/3, 3/2, 4/3, 5/6, 4/4",Sandy Clay Loam,5-10,Slight-Violent,Ap-2A-3C,100-150(100),312,Hullikere,439716.46817,54943205.0946,0.3733163050458029
312,312,10.0,0.0,10.0,61.0,9.0,29.25,0.44,0.75,12.8,9.2,0.44,0.86,29.37,79.33,2.93,Sandy Clay Loam,6.8,312,Ustifluvents,Typic Ustifluvents,Clayey Over Sandy,Mixed,Isohyperthermic,Entisols,Orthents,"10YR3/3, 3/2, 4/3, 5/6, 4/4",Sandy Clay Loam,5-10,Slight-Violent,Ap-2A-3C,100-150(100),312,Hullikere,439716.46817,54943205.0946,0.3733163050458029
312,312,10.0,10.0,20.0,61.0,12.25,26.5,0.59,0.8,19.8,6.3,0.68,0.86,28.23,97.91,3.05,Sandy Clay Loam,6.72,312,Ustifluvents,Typic Ustifluvents,Clayey Over Sandy,Mixed,Isohyperthermic,Entisols,Orthents,"10YR3/3, 3/2, 4/3, 5/6, 4/4",Sandy Clay Loam,5-10,Slight-Violent,Ap-2A-3C,100-150(100),312,Hullikere,439716.46817,54943205.0946,0.3733163050458029
312,312,15.0,20.0,35.0,65.0,10.0,25.5,0.54,0.6,7.9,3.4,0.32,1.08,13.53,93.87,7.98,Sandy Clay Loam,7.19,312,Ustifluvents,Typic Ustifluvents,Clayey Over Sandy,Mixed,Isohyperthermic,Entisols,Orthents,"10YR3/3, 3/2, 4/3, 5/6, 4/4",Sandy Clay Loam,5-10,Slight-Violent,Ap-2A-3C,100-150(100),312,Hullikere,439716.46817,54943205.0946,0.3733163050458029
312,312,57.0,43.0,100.0,83.0,6.0,10.25,0.3,0.4,6.6,3.6,0.31,0.7,11.22,99.91,6.24,Loamy Sand,7.24,312,Ustifluvents,Typic Ustifluvents,Clayey Over Sandy,Mixed,Isohyperthermic,Entisols,Orthents,"10YR3/3, 3/2, 4/3, 5/6, 4/4",Sandy Clay Loam,5-10,Slight-Violent,Ap-2A-3C,100-150(100),312,Hullikere,439716.46817,54943205.0946,0.3733163050458029
48,48,9.0,0.0,9.0,47.5,15.0,37.5,0.41,0.67,18.25,6.75,0.53,1.97,24.5,112.24,2.16,Clay,8.0,48,Ustifluvents,Typic Ustifluvents,Clayey Over Sandy,Mixed,Isohyperthermic,Entisols,Fluvents,10YR3/2,Clay,,,Ap-2A-3AC,>150(168),48,Balehal,4612879.67746,762332602.863,0.2698665687644656
48,48,19.0,31.0,50.0,83.75,12.5,3.75,0.13,0.3,12.0,3.5,1.75,1.11,25.5,72.0,6.86,Sand,8.5,48,Ustifluvents,Typic Ustifluvents,Clayey Over Sandy,Mixed,Isohyperthermic,Entisols,Fluvents,10YR3/2,Clay,,,Ap-2A-3AC,>150(168),48,Balehal,4612879.67746,762332602.863,0.2698665687644656
48,48,22.0,9.0,31.0,60.0,12.5,27.5,0.23,0.43,6.75,2.0,0.54,1.01,13.2,78.03,4.09,Sandy Clay Loam,8.2,48,Ustifluvents,Typic Ustifluvents,Clayey Over Sandy,Mixed,Isohyperthermic,Entisols,Fluvents,10YR3/2,Clay,,,Ap-2A-3AC,>150(168),48,Balehal,4612879.67746,762332602.863,0.2698665687644656
48,48,22.0,50.0,72.0,68.0,20.0,12.0,0.37,0.2,15.75,8.5,1.78,1.19,28.9,94.19,6.16,Loamy Sand,8.4,48,Ustifluvents,Typic Ustifluvents,Clayey Over Sandy,Mixed,Isohyperthermic,Entisols,Fluvents,10YR3/2,Clay,,,Ap-2A-3AC,>150(168),48,Balehal,4612879.67746,762332602.863,0.2698665687644656
