SoilCode,SoilCode_1,Horizon_Th,Min_Depth_,Max_Depth_,Sand_Perce,Silt_Perce,Clay_Perce,EC_dcpermi,Organic_Ca,Excha_Calc,Excha_Magn,Excha_Sodi,Excha_Pota,Cation_Exc,Base_Satur,Excha_So_1,Texture,pH,SoilCode_2,Groups,Sub_Groups,Family_Tex,Family_Min,Family_Tem,Orders,Sub_Orders,Sub_Soil_C,Surface_Te,Sub_Soil_G,Effervesce,Horizon,Soil_Depth,SoilCode_3,Soil_Serie,Shape_Leng,Shape_Area,area_km2
547,547,19.0,28.0,47.0,54.0,4.25,42.75,0.23,1.3,18.8,7.2,0.65,0.18,30.03,89.34,0.6,Sandy Clay,6.91,547,Haplustepts,Typic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"7.5YR4/6, 10YR 5/6, 4/3, 6/3, 3/4",Sandy Clay Loam,10-30,,A-Bw1-Bw2,100-150(105),547,Nadaboganahalli,1193378.22909,202703358.273,2.298431549334816
547,547,29.0,47.0,76.0,48.5,4.75,46.5,0.19,0.8,29.8,7.2,1.2,0.17,40.59,94.53,0.42,Sandy Clay,6.42,547,Haplustepts,Typic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"7.5YR4/6, 10YR 5/6, 4/3, 6/3, 3/4",Sandy Clay Loam,10-30,,A-Bw1-Bw2,100-150(105),547,Nadaboganahalli,1193378.22909,202703358.273,2.298431549334816
547,547,29.0,76.0,105.0,48.5,4.75,46.25,0.19,1.5,15.8,7.8,0.22,0.36,25.08,96.41,1.44,Sandy Clay,6.54,547,Haplustepts,Typic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"7.5YR4/6, 10YR 5/6, 4/3, 6/3, 3/4",Sandy Clay Loam,10-30,,A-Bw1-Bw2,100-150(105),547,Nadaboganahalli,1193378.22909,202703358.273,2.298431549334816
709,709,15.0,65.0,80.0,53.6,18.7,27.7,0.75,0.1,11.5,3.5,1.0,0.2,16.5,98.18,6.06,Clay Loam,7.5,709,Haplustepts,Fluventic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR4/3, 5YR 3//4",Sandy Clay Loam,,,A-Bw-Cr,100-150(140),709,Tumbapura,1427844.37942,126125818.551,4.560175370377746
709,709,17.0,18.0,35.0,72.0,13.0,15.0,1.77,0.18,6.5,5.5,0.68,0.1,13.5,94.67,5.04,Sandy Loam,7.4,709,Haplustepts,Fluventic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR4/3, 5YR 3//4",Sandy Clay Loam,,,A-Bw-Cr,100-150(140),709,Tumbapura,1427844.37942,126125818.551,4.560175370377746
709,709,18.0,0.0,18.0,65.4,13.1,21.5,1.52,0.44,9.5,4.0,0.72,0.2,15.4,93.64,4.68,Sandy Clay Loam,7.9,709,Haplustepts,Fluventic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR4/3, 5YR 3//4",Sandy Clay Loam,,,A-Bw-Cr,100-150(140),709,Tumbapura,1427844.37942,126125818.551,4.560175370377746
709,709,30.0,35.0,65.0,67.1,9.1,23.8,0.99,0.14,12.0,4.5,0.9,0.1,19.8,88.38,4.55,Sandy Clay Loam,7.2,709,Haplustepts,Fluventic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR4/3, 5YR 3//4",Sandy Clay Loam,,,A-Bw-Cr,100-150(140),709,Tumbapura,1427844.37942,126125818.551,4.560175370377746
709,709,60.0,80.0,140.0,69.2,9.8,21.0,0.79,0.17,8.5,6.0,0.7,0.1,15.7,97.45,4.46,Sandy Clay Loam,7.1,709,Haplustepts,Fluventic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR4/3, 5YR 3//4",Sandy Clay Loam,,,A-Bw-Cr,100-150(140),709,Tumbapura,1427844.37942,126125818.551,4.560175370377746
397,397,20.0,0.0,20.0,54.2,15.3,30.5,0.15,0.66,25.6,1.8,0.36,0.03,16.2,171.54,2.22,Sandy Clay Loam,6.25,397,LithicUstorthen,Lithic Ustorthents,Loamy Skeletal,Mixed,Isohyperthermic,Entisols,Orthents,10YR6/4,Sandy Clay Loam,60,,A-AC-R,10-25(20),397,Kanivehalli,638265.432496,148403927.441,5.768871248103054
441,441,10.0,0.0,10.0,78.7,5.6,15.7,0.03,0.26,4.3,1.1,0.2,0.2,6.4,90.63,3.13,Sandy Loam,6.3,441,Haplustepts,Typic Haplustepts,Loamy Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"5YR,7.5YR 3/3, 3/4",Sandy Loam,40-60,,A-Bw-C,50-75(58),441,Koppali,1351067.04619,328662079.035,0.00013906902094838722
441,441,21.0,10.0,31.0,55.3,7.8,36.9,0.02,0.39,8.2,2.3,0.3,0.2,12.6,87.3,2.38,Sandy Clay,6.0,441,Haplustepts,Typic Haplustepts,Loamy Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"5YR,7.5YR 3/3, 3/4",Sandy Loam,40-60,,A-Bw-C,50-75(58),441,Koppali,1351067.04619,328662079.035,0.00013906902094838722
441,441,27.0,31.0,58.0,64.2,8.7,27.1,0.02,0.39,7.4,1.9,0.4,0.1,12.8,76.56,3.13,Sandy Clay Loam,6.0,441,Haplustepts,Typic Haplustepts,Loamy Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"5YR,7.5YR 3/3, 3/4",Sandy Loam,40-60,,A-Bw-C,50-75(58),441,Koppali,1351067.04619,328662079.035,0.00013906902094838722
251,251,18.0,0.0,18.0,85.7,4.4,9.9,0.1,0.23,3.36,1.71,0.17,0.15,5.7,94.56,2.98,Loamy Sand,6.4,251,Haplustepts,Lithic Haplargids,Loamy Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"5YR3/4,2.5YR 3/4,3/6,7.5YR 3/4, 4/6",Loamy Sand,50,,Ap-Bw-R,25- 50(47),251,Guttapalli,2512883.58578,555877065.397,0.4091088577334915
251,251,29.0,18.0,47.0,67.5,5.4,27.1,0.1,0.44,5.16,1.32,0.16,0.12,7.8,86.67,2.05,Sandy Clay Loam,5.6,251,Haplustepts,Lithic Haplargids,Loamy Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"5YR3/4,2.5YR 3/4,3/6,7.5YR 3/4, 4/6",Loamy Sand,50,,Ap-Bw-R,25- 50(47),251,Guttapalli,2512883.58578,555877065.397,0.4091088577334915
144,144,17.0,0.0,17.0,78.1,13.4,8.5,0.0,0.53,3.5,0.8,0.3,0.2,4.4,109.09,6.82,Loamy Sand,6.7,144,Rhodustalfs,Kanhaplic Rhodustalfs,Clayey Skeletal,Kaolinitic,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4,3/6",Loamy Sand,50-60,,A-Bt-C,100-150(146),144,Channasandra,2864156.96364,552427310.872,1.8400556321999761
144,144,19.0,87.0,106.0,41.2,17.6,41.2,0.0,0.46,8.7,1.0,0.2,0.1,10.3,97.09,1.94,Clay,6.7,144,Rhodustalfs,Kanhaplic Rhodustalfs,Clayey Skeletal,Kaolinitic,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4,3/6",Loamy Sand,50-60,,A-Bt-C,100-150(146),144,Channasandra,2864156.96364,552427310.872,1.8400556321999761
144,144,35.0,17.0,52.0,41.0,8.7,50.3,0.0,0.88,9.1,1.0,0.4,0.2,11.5,93.04,3.48,Clay,6.5,144,Rhodustalfs,Kanhaplic Rhodustalfs,Clayey Skeletal,Kaolinitic,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4,3/6",Loamy Sand,50-60,,A-Bt-C,100-150(146),144,Channasandra,2864156.96364,552427310.872,1.8400556321999761
144,144,35.0,52.0,87.0,50.8,10.1,39.1,0.0,0.39,7.2,1.0,0.3,0.1,8.2,104.88,3.66,Sandy Clay,6.7,144,Rhodustalfs,Kanhaplic Rhodustalfs,Clayey Skeletal,Kaolinitic,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4,3/6",Loamy Sand,50-60,,A-Bt-C,100-150(146),144,Channasandra,2864156.96364,552427310.872,1.8400556321999761
144,144,40.0,106.0,146.0,57.9,21.9,20.2,0.0,0.14,5.4,1.0,0.2,0.1,6.5,103.08,3.08,Sandy Clay,6.7,144,Rhodustalfs,Kanhaplic Rhodustalfs,Clayey Skeletal,Kaolinitic,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4,3/6",Loamy Sand,50-60,,A-Bt-C,100-150(146),144,Channasandra,2864156.96364,552427310.872,1.8400556321999761
104,104,13.0,0.0,13.0,77.1,4.2,18.7,0.4,0.09,0.0,0.0,0.0,0.0,6.5,67.07,0.0,Sandy Loam,6.6,104,Rhodustalfs,Kanhaplic Rhodustalfs,Fine,Kaolinitic,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/6,Sandy Loam,50,,Ap-Bt-Bc,>150(164),104,Bidare,2695230.51393,811077157.763,0.36570845448855116
104,104,41.0,13.0,54.0,44.3,10.7,45.0,0.3,0.38,0.0,0.0,0.0,0.0,7.7,93.63,0.0,Clay,6.0,104,Rhodustalfs,Kanhaplic Rhodustalfs,Fine,Kaolinitic,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/6,Sandy Loam,50,,Ap-Bt-Bc,>150(164),104,Bidare,2695230.51393,811077157.763,0.36570845448855116
104,104,47.0,117.0,164.0,38.8,16.1,45.1,0.3,0.16,0.0,0.0,0.0,0.0,9.5,86.0,0.0,Clay,7.0,104,Rhodustalfs,Kanhaplic Rhodustalfs,Fine,Kaolinitic,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/6,Sandy Loam,50,,Ap-Bt-Bc,>150(164),104,Bidare,2695230.51393,811077157.763,0.36570845448855116
104,104,63.0,54.0,117.0,44.3,18.8,36.9,0.5,0.32,0.0,0.0,0.0,0.0,7.8,96.79,0.0,Clay,6.3,104,Rhodustalfs,Kanhaplic Rhodustalfs,Fine,Kaolinitic,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/6,Sandy Loam,50,,Ap-Bt-Bc,>150(164),104,Bidare,2695230.51393,811077157.763,0.36570845448855116
374,374,13.0,0.0,13.0,50.6,14.0,35.4,0.02,0.6,8.5,3.4,0.4,0.04,14.6,84.5,2.74,Sandy Clay Loam,6.04,374,Haplustalfs,Typic Haplustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"7.5YR4/4,4/6, 5YR3/4, 4/4, 2.5YR 3/6,3/4",Sandy Clay Loam,15,,A-Bt-Cr,100-150 (102),374,Kalkeri,6926977.54474,1709169430.92,0.385183727524096
374,374,21.0,81.0,102.0,34.0,24.0,42.0,0.02,0.44,13.3,4.5,0.52,0.06,22.6,81.3,2.3,Clay,6.82,374,Haplustalfs,Typic Haplustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"7.5YR4/4,4/6, 5YR3/4, 4/4, 2.5YR 3/6,3/4",Sandy Clay Loam,15,,A-Bt-Cr,100-150 (102),374,Kalkeri,6926977.54474,1709169430.92,0.385183727524096
374,374,27.0,54.0,81.0,35.4,18.2,46.4,0.02,0.56,10.7,3.7,0.46,0.06,19.8,75.3,2.32,Clay,6.06,374,Haplustalfs,Typic Haplustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"7.5YR4/4,4/6, 5YR3/4, 4/4, 2.5YR 3/6,3/4",Sandy Clay Loam,15,,A-Bt-Cr,100-150 (102),374,Kalkeri,6926977.54474,1709169430.92,0.385183727524096
374,374,41.0,13.0,54.0,40.0,13.8,46.2,0.02,0.68,9.0,3.8,0.42,0.04,18.6,71.2,2.26,Clay,6.05,374,Haplustalfs,Typic Haplustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"7.5YR4/4,4/6, 5YR3/4, 4/4, 2.5YR 3/6,3/4",Sandy Clay Loam,15,,A-Bt-Cr,100-150 (102),374,Kalkeri,6926977.54474,1709169430.92,0.385183727524096
644,644,18.0,0.0,18.0,81.5,4.5,14.0,0.22,0.48,0.0,0.0,0.0,0.0,5.1,92.03,0.0,Sandy Loam,6.7,644,Ustorthents,Typic Ustifluvents,Fine Loamy,Mixed,Isohyperthermic,Entisols,Orthents,"7.5YR3/2, 10YR 3/3, 4/6, 3/6",Sandy Loam,,,Ap-2A-3C,100-150(140),644,Shimsha,673263.741671,98533461.6403,9.723479890917001e-06
644,644,37.0,103.0,140.0,65.9,13.0,21.1,0.2,0.9,0.0,0.0,0.0,0.0,11.7,92.3,0.0,Sandy Clay Loam,7.1,644,Ustorthents,Typic Ustifluvents,Fine Loamy,Mixed,Isohyperthermic,Entisols,Orthents,"7.5YR3/2, 10YR 3/3, 4/6, 3/6",Sandy Loam,,,Ap-2A-3C,100-150(140),644,Shimsha,673263.741671,98533461.6403,9.723479890917001e-06
644,644,38.0,65.0,103.0,52.2,18.6,29.2,0.5,0.46,0.0,0.0,0.0,0.0,12.6,99.04,0.0,Sandy Clay Loam,7.0,644,Ustorthents,Typic Ustifluvents,Fine Loamy,Mixed,Isohyperthermic,Entisols,Orthents,"7.5YR3/2, 10YR 3/3, 4/6, 3/6",Sandy Loam,,,Ap-2A-3C,100-150(140),644,Shimsha,673263.741671,98533461.6403,9.723479890917001e-06
644,644,47.0,18.0,65.0,53.1,13.4,33.5,0.1,0.55,0.0,0.0,0.0,0.0,12.5,98.32,0.0,Sandy Clay Loam,6.8,644,Ustorthents,Typic Ustifluvents,Fine Loamy,Mixed,Isohyperthermic,Entisols,Orthents,"7.5YR3/2, 10YR 3/3, 4/6, 3/6",Sandy Loam,,,Ap-2A-3C,100-150(140),644,Shimsha,673263.741671,98533461.6403,9.723479890917001e-06
265,265,12.0,0.0,12.0,86.0,4.0,10.0,0.01,0.3,4.0,1.2,0.3,0.1,6.0,93.33,5.0,Loamy Sand,5.3,265,Ustorthents,Lithic Ustorthents,Sandy Skeletal,Mixed,Isohyperthermic,Entisols,Orthents,5YR4/6,Loamy Sand,35,,A-C,10-25(12),265,Hampasandra,1675269.10457,495543011.274,0.03675534872135037
159,159,10.0,0.0,10.0,37.33,8.5,51.5,0.18,0.54,18.25,10.6,0.36,0.43,36.8,80.54,1.17,Clay,7.96,159,Haplustepts,Typic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR3/3,3/2",Clay,10,,Ap-Bw,100-150(125),159,Chikkangala,16166367.7058,2006250406.56,0.0009921283515659572
159,159,20.0,10.0,30.0,37.08,11.75,47.5,0.18,0.45,17.5,9.0,0.41,0.12,32.0,84.47,0.38,Clay,8.36,159,Haplustepts,Typic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR3/3,3/2",Clay,10,,Ap-Bw,100-150(125),159,Chikkangala,16166367.7058,2006250406.56,0.0009921283515659572
159,159,95.0,30.0,125.0,38.75,6.5,50.75,0.34,0.33,17.25,9.5,0.3,0.16,32.64,83.36,0.49,Clay,8.91,159,Haplustepts,Typic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR3/3,3/2",Clay,10,,Ap-Bw,100-150(125),159,Chikkangala,16166367.7058,2006250406.56,0.0009921283515659572
62,62,20.0,0.0,20.0,66.85,5.5,26.5,0.05,0.51,8.0,3.5,0.47,0.06,15.5,77.61,3.03,Sandy Clay Loam,6.52,62,Rhodustalf,Typic Rhodustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4, 3/6",Gravelly Sandy Clay Loam,20,,A-Bt-Cr,100- 150 (115),62,Bannihatti,2705428.99541,548768824.27,0.005391611309819081
62,62,20.0,45.0,65.0,49.23,5.0,44.0,0.05,0.46,9.25,2.5,0.72,0.27,16.5,77.21,4.36,Sandy Clay,6.28,62,Rhodustalf,Typic Rhodustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4, 3/6",Gravelly Sandy Clay Loam,20,,A-Bt-Cr,100- 150 (115),62,Bannihatti,2705428.99541,548768824.27,0.005391611309819081
62,62,25.0,20.0,45.0,55.82,3.25,40.5,0.06,0.0,10.5,1.75,0.62,0.29,14.75,89.22,4.2,Sandy Clay,6.34,62,Rhodustalf,Typic Rhodustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4, 3/6",Gravelly Sandy Clay Loam,20,,A-Bt-Cr,100- 150 (115),62,Bannihatti,2705428.99541,548768824.27,0.005391611309819081
62,62,50.0,65.0,115.0,46.27,8.0,44.5,0.05,0.27,9.9,2.5,0.5,0.28,17.5,75.31,2.86,Sandy Clay,6.65,62,Rhodustalf,Typic Rhodustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4, 3/6",Gravelly Sandy Clay Loam,20,,A-Bt-Cr,100- 150 (115),62,Bannihatti,2705428.99541,548768824.27,0.005391611309819081
583,583,10.0,0.0,10.0,72.1,4.15,23.75,0.12,0.4,8.0,1.8,0.23,0.23,12.9,79.53,1.78,Sandy Clay Loam,5.15,583,Haplustepts,Typic Haplustepts,Clayey,Mixed,Isohyperthermic,Inceptisols,Ustepts,7.5YR2.5/3,Sandy Clay Loam,25,,A-Bw,25-50(32),583,Padadaridoddi,9969.20403341,1466020.30397,0.8916783111979635
583,583,22.0,10.0,32.0,53.27,9.73,39.0,0.12,0.12,20.6,2.8,0.14,0.53,30.4,79.18,1.74,Sandy Clay,5.75,583,Haplustepts,Typic Haplustepts,Clayey,Mixed,Isohyperthermic,Inceptisols,Ustepts,7.5YR2.5/3,Sandy Clay Loam,25,,A-Bw,25-50(32),583,Padadaridoddi,9969.20403341,1466020.30397,0.8916783111979635
179,179,15.0,0.0,15.0,56.0,8.25,35.75,0.23,3.0,15.0,7.0,0.06,0.13,25.7,86.34,0.51,Sandy Clay,6.04,179,Haplustolls,Typic Haplustolls,Clayey Skeletal,Mixed,Isohyperthermic,Mollisols,Ustolls,"5YR4/3, 3/4",Gravelly Sandy Clay,40-50,,Ap-Bw-Cr,75-100(82),179,Chunchinadoddi,62923.2184548,22499649.692,22.46796795462273
179,179,26.0,56.0,82.0,57.25,6.5,36.25,0.16,0.8,7.8,5.0,0.31,0.59,18.8,72.87,3.14,Sandy Clay,6.3,179,Haplustolls,Typic Haplustolls,Clayey Skeletal,Mixed,Isohyperthermic,Mollisols,Ustolls,"5YR4/3, 3/4",Gravelly Sandy Clay,40-50,,Ap-Bw-Cr,75-100(82),179,Chunchinadoddi,62923.2184548,22499649.692,22.46796795462273
179,179,41.0,15.0,56.0,53.25,4.5,42.25,0.17,1.5,10.4,5.2,0.31,0.29,21.1,76.78,1.37,Sandy Clay,6.31,179,Haplustolls,Typic Haplustolls,Clayey Skeletal,Mixed,Isohyperthermic,Mollisols,Ustolls,"5YR4/3, 3/4",Gravelly Sandy Clay,40-50,,Ap-Bw-Cr,75-100(82),179,Chunchinadoddi,62923.2184548,22499649.692,22.46796795462273
94,94,13.0,0.0,13.0,23.58,26.0,49.25,0.21,0.67,10.75,1.75,0.32,0.14,14.72,88.04,2.17,Clay,6.73,94,Ustifluvents,Typic Ustifluvents,Fine,Mixed,Isohyperthermic,Entisols,Orthents,"10YR3/3, 10YR 4/4",Clay,,,Ap-Ac,50-75(64),94,Bhairanahalli,2043221.69129,258525757.226,2.1040241134184982e-05
94,94,14.0,50.0,64.0,65.6,6.5,26.25,0.13,0.48,16.75,4.25,0.35,0.39,26.32,82.6,1.33,Sandy Clay Loam,6.96,94,Ustifluvents,Typic Ustifluvents,Fine,Mixed,Isohyperthermic,Entisols,Orthents,"10YR3/3, 10YR 4/4",Clay,,,Ap-Ac,50-75(64),94,Bhairanahalli,2043221.69129,258525757.226,2.1040241134184982e-05
94,94,37.0,13.0,50.0,20.98,28.0,50.25,0.22,0.52,19.0,5.0,0.26,0.14,28.8,84.72,0.9,Clay,7.01,94,Ustifluvents,Typic Ustifluvents,Fine,Mixed,Isohyperthermic,Entisols,Orthents,"10YR3/3, 10YR 4/4",Clay,,,Ap-Ac,50-75(64),94,Bhairanahalli,2043221.69129,258525757.226,2.1040241134184982e-05
70,70,11.0,0.0,11.0,0.0,10.0,30.8,0.33,1.4,8.0,3.6,1.26,0.23,19.1,68.53,1.2,Sandy Clay Loam,5.73,70,Haplustolls,Typic Haplustolls,Fine,Mixed,Isohyperthermic,Mollisols,Ustolls,"7.5YR3/3, 5YR 2.5/2",Gravelly Sandy Clay Loam,25-30,,Ap-Bw-Cr,75-100(88),70,Basavanadoddi,23526.0969285,4075188.71588,4.075188715883127
70,70,14.0,11.0,25.0,0.0,10.5,34.8,0.19,2.5,7.6,4.8,0.76,0.13,18.8,70.69,0.69,Sandy Clay Loam,5.54,70,Haplustolls,Typic Haplustolls,Fine,Mixed,Isohyperthermic,Mollisols,Ustolls,"7.5YR3/3, 5YR 2.5/2",Gravelly Sandy Clay Loam,25-30,,Ap-Bw-Cr,75-100(88),70,Basavanadoddi,23526.0969285,4075188.71588,4.075188715883127
70,70,24.0,58.0,82.0,0.0,9.5,40.5,0.15,0.9,9.4,3.8,0.51,0.26,20.3,68.82,1.28,Sandy Clay,5.64,70,Haplustolls,Typic Haplustolls,Fine,Mixed,Isohyperthermic,Mollisols,Ustolls,"7.5YR3/3, 5YR 2.5/2",Gravelly Sandy Clay Loam,25-30,,Ap-Bw-Cr,75-100(88),70,Basavanadoddi,23526.0969285,4075188.71588,4.075188715883127
70,70,33.0,25.0,58.0,0.0,8.75,33.01,0.12,0.7,6.8,3.2,0.3,0.12,19.5,53.44,0.62,Sandy Clay Loam,5.87,70,Haplustolls,Typic Haplustolls,Fine,Mixed,Isohyperthermic,Mollisols,Ustolls,"7.5YR3/3, 5YR 2.5/2",Gravelly Sandy Clay Loam,25-30,,Ap-Bw-Cr,75-100(88),70,Basavanadoddi,23526.0969285,4075188.71588,4.075188715883127
712,712,13.0,0.0,13.0,79.3,7.9,12.8,0.01,0.5,2.0,0.3,0.1,0.3,2.9,93.1,3.45,Sandy Loam,6.8,712,Paleustalfs,Kandic Paleustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4, 3/6",Sandy Loam,,,A-Btk-Ck,>150(160),712,Tyamagondalu,7601365.82327,1401877530.52,0.014705529308508606
712,712,21.0,13.0,34.0,50.6,9.3,40.1,0.1,0.46,5.0,0.6,0.2,0.2,8.0,75.0,2.5,Sandy Clay,5.9,712,Paleustalfs,Kandic Paleustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4, 3/6",Sandy Loam,,,A-Btk-Ck,>150(160),712,Tyamagondalu,7601365.82327,1401877530.52,0.014705529308508606
712,712,30.0,80.0,110.0,42.2,9.8,48.0,0.2,0.49,6.9,0.4,0.2,0.1,9.1,83.52,2.2,Clay,6.5,712,Paleustalfs,Kandic Paleustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4, 3/6",Sandy Loam,,,A-Btk-Ck,>150(160),712,Tyamagondalu,7601365.82327,1401877530.52,0.014705529308508606
712,712,46.0,34.0,80.0,46.2,10.5,43.3,0.1,0.5,6.4,0.3,0.1,0.1,8.7,79.31,1.15,Sandy Clay,6.1,712,Paleustalfs,Kandic Paleustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4, 3/6",Sandy Loam,,,A-Btk-Ck,>150(160),712,Tyamagondalu,7601365.82327,1401877530.52,0.014705529308508606
712,712,50.0,110.0,160.0,38.5,11.8,49.7,0.09,0.36,7.3,0.2,0.5,0.1,9.4,86.17,5.32,Clay,6.5,712,Paleustalfs,Kandic Paleustalfs,Fine,Mixed,Isohyperthermic,Alfisols,Ustalfs,"2.5YR3/4, 3/6",Sandy Loam,,,A-Btk-Ck,>150(160),712,Tyamagondalu,7601365.82327,1401877530.52,0.014705529308508606
